"plan_name","fy","fye","month","plan_full_name","state","aal","mva","arr","return","acwi_exUS","IWV","VBTIX","opt_benchmark_return","custom_benchmark_return","cum_return","cum_opt_benchmark_return","cum_custom_benchmark_return","cum_opt_benchmark_excess","cum_custom_benchmark_excess","target"
"Iowa Municipal Fire and Police",2009,2009-06-30,6,"Municipal Fire and Police Retirement System of Iowa","Iowa",2216645,1434583.8,0.075,-0.218,-0.309187819233783,-0.264593012629409,0.0628225510059697,-0.18740053727882,-0.17528730485967,1.034979539154,1.03782440409702,1.00963509776277,-0.00284486494301506,0.02534444139123,"Others"
"Iowa Municipal Fire and Police",2010,2010-06-30,6,"Municipal Fire and Police Retirement System of Iowa","Iowa",2296382,1534412.6,0.075,0.107,0.104253658693571,0.154428344031422,0.0915575179183359,0.11988897110246,0.125532159129926,1.14572234984348,1.16224810408923,1.13637677151828,-0.016525754245752,0.00934557832519367,"Others"
"Iowa Municipal Fire and Police",2011,2011-06-30,6,"Municipal Fire and Police Retirement System of Iowa","Iowa",2388494,1829405.6,0.075,0.231,0.297294737378963,0.321496585278887,0.0372838117146355,0.233371706776958,0.231392383629627,1.41038421265732,1.43348392783882,1.39932570138124,-0.0230997151814958,0.0110585112760817,"Others"
"Iowa Municipal Fire and Police",2012,2012-06-30,6,"Municipal Fire and Police Retirement System of Iowa","Iowa",2493849,1785228.5,0.075,0.0033,-0.145651624498048,0.0373193239115945,0.0761032018434367,-0.0131822494133476,0.0123602976092187,1.41503848055909,1.41458738517202,1.41662178350254,0.00045109538707,-0.00158330294344977,"Others"
"Iowa Municipal Fire and Police",2013,2013-06-30,6,"Municipal Fire and Police Retirement System of Iowa","Iowa",2518229,1964266.6,0.075,0.1284,0.136325688103549,0.218076490033468,-0.00809060049995647,0.126972783301041,0.133876202487457,1.59672942146288,1.59420148268985,1.60627372823887,0.00252793877302349,-0.00954430677599105,"Others"
"Iowa Municipal Fire and Police",2014,2014-06-30,6,"Municipal Fire and Police Retirement System of Iowa","Iowa",2640955.3,2278457,0.075,0.182,0.217518324183294,0.242753428973369,0.0429200595462607,0.178033047499255,0.177756397187221,1.88733417616912,1.87802203098096,1.8917991590671,0.00931214518816104,-0.00446498289797503,"Others"
"Iowa Municipal Fire and Police",2015,2015-06-30,6,"Municipal Fire and Police Retirement System of Iowa","Iowa",2769994.8,2300816.8,0.075,0.031,-0.0525708095163429,0.0709366888584539,0.0176443926151029,0.014477598747956,0.0302475003104892,1.94584153563036,1.90521128038532,1.94902135471836,0.0406302552450402,-0.00317981908799747,"Others"
"Iowa Municipal Fire and Police",2016,2016-06-30,6,"Municipal Fire and Police Retirement System of Iowa","Iowa",2867807.3,2242546.5,0.075,0.0022,-0.102439880638933,0.0208863115995817,0.0614201797588989,-0.00910148578089482,0.00838123359967392,1.95012238700875,1.8878710270073,1.96535655798301,0.0622513600014545,-0.0152341709742585,"Others"
"Iowa Municipal Fire and Police",2017,2017-06-30,6,"Municipal Fire and Police Retirement System of Iowa","Iowa",3023371.3,2436896,0.075,0.118,0.204527040995927,0.182564399739801,-0.00437327506068974,0.137316980455456,0.130875625550879,2.18023682867578,2.14710777592528,2.22257382693956,0.0331290527505046,-0.0423369982637749,"Others"
"Iowa Municipal Fire and Police",2018,2018-06-30,6,"Municipal Fire and Police Retirement System of Iowa","Iowa",3145031.5,2549628,0.075,0.076,0.0727781308419886,0.145943557279448,-0.00502584111384952,0.0788885786152924,0.0860196524739669,2.34593482765514,2.31649005650187,2.41375885513063,0.0294447711532775,-0.0678240274754902,"Others"
"Iowa Municipal Fire and Police",2019,2019-06-30,6,"Municipal Fire and Police Retirement System of Iowa","Iowa",3269051.8,2613125.3,0.075,0.0532,0.0128858178170213,0.0867491002277325,0.0787036753246562,0.059690481688281,0.0695628162746674,2.4707385604864,2.45476246380058,2.58166671890144,0.0159760966858213,-0.110928158415041,"Others"
"Iowa Municipal Fire and Police",2020,2020-06-30,6,"Municipal Fire and Police Retirement System of Iowa","Iowa",3390348.8,2592748.5,0.075,0.0235,-0.0480187156871953,0.0632978829098196,0.0899030337506115,0.0334207002935703,0.0490161084426542,2.52880091665783,2.53680234439516,2.7082099747579,-0.0080014277373337,-0.179409058100074,"Others"
"Iowa PERS",2005,NA,NA,"Iowa Public Employees' Retirement System","Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,"Others"
"Iowa PERS",2006,2006-06-30,6,"Iowa Public Employees' Retirement System","Iowa",21651122,20404852,0.075,0.1111,0.279000748406411,0.0940718424030949,-0.00887196445869654,0.0936166404044637,0.100174481545221,1.1111,1.09361664040446,1.10017448154522,0.0174833595955364,0.0109255184547794,"Others"
"Iowa PERS",2007,2007-06-30,6,"Iowa Public Employees' Retirement System","Iowa",23026114,23217166,0.075,0.1629,0.296186440677966,0.199807475029499,0.0623352574861433,0.165983442632939,0.177841602896186,1.29209819,1.27513889529946,1.2958312748087,0.016959294700535,-0.00373308480870294,"Others"
"Iowa PERS",2008,2008-06-30,6,"Iowa Public Employees' Retirement System","Iowa",24522216,22370594,0.075,-0.0133,-0.0663875008432053,-0.128307585942038,0.0739115509575228,-0.0336201727793949,-0.0552578278524032,1.274913284073,1.23226850532177,1.22422645329956,0.0426447787512301,0.0506868307734367,"Others"
"Iowa PERS",2009,2009-06-30,6,"Iowa Public Employees' Retirement System","Iowa",26018594,17974038,0.075,-0.1627,-0.309187819233783,-0.264593012629409,0.0628225510059697,-0.143236330786787,-0.17528730485967,1.06748489275432,1.05576288607536,1.00963509776277,0.011722006678961,0.0578497949915528,"Others"
"Iowa PERS",2010,2010-06-30,6,"Iowa Public Employees' Retirement System","Iowa",26468420,19878080,0.075,0.1382,0.104253658693571,0.154428344031422,0.0915575179183359,0.118168125991742,0.125532159129926,1.21501130493297,1.18052040781452,1.13637677151828,0.0344908971184499,0.0786345334146856,"Others"
"Iowa PERS",2011,2011-06-30,6,"Iowa Public Employees' Retirement System","Iowa",28257080,23082132,0.075,0.1991,0.297294737378963,0.321496585278887,0.0372838117146355,0.202275045545968,0.231392383629627,1.45692005574512,1.41931022707315,1.39932570138124,0.0376098286719775,0.0575943543638846,"Others"
"Iowa PERS",2012,2012-06-30,6,"Iowa Public Employees' Retirement System","Iowa",29446198,23243540,0.075,0.0373,-0.145651624498048,0.0373193239115945,0.0761032018434367,0.0124978384197594,0.0123602976092187,1.51126317382442,1.43704853695862,1.41662178350254,0.0742146368657985,0.094641390321877,"Others"
"Iowa PERS",2013,2013-06-30,6,"Iowa Public Employees' Retirement System","Iowa",30498342,24878706,0.075,0.1012,0.136325688103549,0.218076490033468,-0.00809060049995647,0.109418731604581,0.133876202487457,1.66420300701545,1.59428856512685,1.60627372823887,0.0699144418885993,0.0579292787765797,"Others"
"Iowa PERS",2014,2014-06-30,6,"Iowa Public Employees' Retirement System","Iowa",32004456,28038550,0.075,0.1588,0.217518324183294,0.242753428973369,0.0429200595462607,0.157114412534584,0.177756397187221,1.9284784445295,1.84477427644736,1.8917991590671,0.0837041680821433,0.0366792854624052,"Others"
"Iowa PERS",2015,2015-06-30,6,"Iowa Public Employees' Retirement System","Iowa",33370318,28429834,0.075,0.0396,-0.0525708095163429,0.0709366888584539,0.0176443926151029,0.0223378790002492,0.0302475003104892,2.00484619093287,1.88598262101741,1.94902135471836,0.118863569915458,0.0558248362145084,"Others"
"Iowa PERS",2016,2016-06-30,6,"Iowa Public Employees' Retirement System","Iowa",34619748,28326434,0.075,0.0215,-0.102439880638933,0.0208863115995817,0.0614201797588989,0.00992322331601829,0.00838123359967392,2.04795038403793,1.9046976477359,1.96535655798301,0.14325273630203,0.0825938260549175,"Others"
"Iowa PERS",2017,2017-06-30,6,"Iowa Public Employees' Retirement System","Iowa",37440384,30779116,0.07,0.117,0.204527040995927,0.182564399739801,-0.00437327506068974,0.112504098024071,0.130875625550879,2.28756057897037,2.11898393860299,2.22257382693956,0.168576640367371,0.0649867520308063,"Others"
"Iowa PERS",2018,2018-06-30,6,"Iowa Public Employees' Retirement System","Iowa",38642832,32314588,0.07,0.0797,0.0727781308419886,0.145943557279448,-0.00502584111384952,0.0693110488273009,0.0860196524739669,2.4698791571143,2.26585293783577,2.41375885513063,0.204026219278531,0.0561203019836691,"Others"
"Iowa PERS",2019,2019-06-30,6,"Iowa Public Employees' Retirement System","Iowa",39801340,34010680,0.07,0.0835,0.0128858178170213,0.0867491002277325,0.0787036753246562,0.0672316505622384,0.0695628162746674,2.67611406673335,2.41818997077777,2.58166671890144,0.257924095955579,0.0944473478319092,"Others"
"Iowa PERS",2020,2020-06-30,6,"Iowa Public Employees' Retirement System","Iowa",41072428,34047692,0.07,0.0339,-0.0480187156871953,0.0632978829098196,0.0899030337506115,0.0494028454302784,0.0490161084426542,2.76683433359561,2.53765543612515,2.7082099747579,0.229178897470455,0.0586243588377058,"Others"
"Kansas PERS",2005,NA,NA,"Kansas Public Employees Retirement System","Kansas",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,"Others"
"Kansas PERS",2006,2006-06-30,6,"Kansas Public Employees Retirement System","Kansas",16491762,12352890,0.08,0.123,0.279000748406411,0.0940718424030949,-0.00887196445869654,0.112845230189734,0.100174481545221,1.123,1.11284523018973,1.10017448154522,0.010154769810266,0.0228255184547794,"Others"
"Kansas PERS",2007,2007-06-30,6,"Kansas Public Employees Retirement System","Kansas",17552792,14153819,0.08,0.1803,0.296186440677966,0.199807475029499,0.0623352574861433,0.186248952878135,0.177841602896186,1.3254769,1.320111489028,1.2958312748087,0.00536541097200116,0.0296456251912971,"Others"
"Kansas PERS",2008,2008-06-30,6,"Kansas Public Employees Retirement System","Kansas",18984916,13150603,0.08,-0.0443,-0.0663875008432053,-0.128307585942038,0.0739115509575228,-0.0561085931852177,-0.0552578278524032,1.26675827333,1.24604189053099,1.22422645329956,0.0207163827990049,0.0425318200304365,"Others"
"Kansas PERS",2009,2009-06-30,6,"Kansas Public Employees Retirement System","Kansas",20106788,10214875,0.08,-0.1964,-0.309187819233783,-0.264593012629409,0.0628225510059697,-0.184854318388705,-0.17528730485967,1.01796694844799,1.01570566617311,1.00963509776277,0.00226128227487288,0.00833185068521791,"Others"
"Kansas PERS",2010,2010-06-30,6,"Kansas Public Employees Retirement System","Kansas",21138206,11352784,0.08,0.149,0.104253658693571,0.154428344031422,0.0915575179183359,0.124048320440991,0.125532159129926,1.16964402376674,1.14170224812429,1.13637677151828,0.0279417756424503,0.0332672522484536,"Others"
"Kansas PERS",2011,2011-06-30,6,"Kansas Public Employees Retirement System","Kansas",21853784,13450070,0.08,0.226,0.297294737378963,0.321496585278887,0.0372838117146355,0.236140093687489,0.231392383629627,1.43398357313802,1.41130392395957,1.39932570138124,0.0226796491784473,0.0346578717567809,"Others"
"Kansas PERS",2012,2012-06-30,6,"Kansas Public Employees Retirement System","Kansas",22607170,13086743,0.08,0.01,-0.145651624498048,0.0373193239115945,0.0761032018434367,0.00118091771077667,0.0123602976092187,1.4483234088694,1.41297055775867,1.41662178350254,0.0353528511107351,0.0317016253668603,"Others"
"Kansas PERS",2013,2013-06-30,6,"Kansas Public Employees Retirement System","Kansas",23531424,14390236,0.08,0.14,0.136325688103549,0.218076490033468,-0.00809060049995647,0.13412112263859,0.133876202487457,1.65108868611112,1.60247975522053,1.60627372823887,0.048608930890585,0.0448149578722481,"Others"
"Kansas PERS",2014,2014-06-30,6,"Kansas Public Employees Retirement System","Kansas",24328670,16535862,0.08,0.184,0.217518324183294,0.242753428973369,0.0429200595462607,0.180629912238517,0.177756397187221,1.95488900435556,1.89193553277002,1.8917991590671,0.0629534715855462,0.0630898452884658,"Others"
"Kansas PERS",2015,2015-06-30,6,"Kansas Public Employees Retirement System","Kansas",25130468,16635521,0.08,0.037,-0.0525708095163429,0.0709366888584539,0.0176443926151029,0.0244114605781849,0.0302475003104892,2.02721989751672,1.9381204424447,1.94902135471836,0.0890994550720197,0.0781985427983567,"Others"
"Kansas PERS",2016,2016-06-30,6,"Kansas Public Employees Retirement System","Kansas",25947780,17192432,0.08,0.007,-0.102439880638933,0.0208863115995817,0.0614201797588989,0.000536380948704007,0.00838123359967392,2.04141043679934,1.93916001332632,1.96535655798301,0.102250423473015,0.0760538788163254,"Others"
"Kansas PERS",2017,2017-06-30,6,"Kansas Public Employees Retirement System","Kansas",27317754,18633840,0.0775,0.127,0.204527040995927,0.182564399739801,-0.00437327506068974,0.136140094201487,0.130875625550879,2.30066956227285,2.20315744021232,2.22257382693956,0.0975121220605293,0.0780957353332923,"Others"
"Kansas PERS",2018,2018-06-30,6,"Kansas Public Employees Retirement System","Kansas",28153826,19696210,0.0775,0.087,0.0727781308419886,0.145943557279448,-0.00502584111384952,0.0851317773644162,0.0860196524739669,2.50082781419059,2.39071614891123,2.41375885513063,0.110111665279354,0.0870689590599549,"Others"
"Kansas PERS",2019,2019-06-30,6,"Kansas Public Employees Retirement System","Kansas",29100136,20648054,0.0775,0.067,0.0128858178170213,0.0867491002277325,0.0787036753246562,0.0655598769676149,0.0695628162746674,2.66838327774136,2.54745120549835,2.58166671890144,0.120932072243013,0.0867165588399206,"Others"
"Kansas PERS",2020,2020-06-30,6,"Kansas Public Employees Retirement System","Kansas",29982336,20606874,0.0775,0.021,-0.0480187156871953,0.0632978829098196,0.0899030337506115,0.042149987056193,0.0490161084426542,2.72441932657393,2.65482624083638,2.7082099747579,0.0695930857375431,0.0162093518160251,"Others"
"Kentucky County",2005,NA,NA,"County Employees Retirement System of Kentucky","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,"Others"
"Kentucky County",2006,2006-06-30,6,"County Employees Retirement System of Kentucky","Kentucky",8199712,6720222,0.0775,0.097,0.279000748406411,0.0940718424030949,-0.00887196445869654,0.103466341292523,0.100174481545221,1.097,1.10346634129252,1.10017448154522,-0.00646634129252277,-0.0031744815452206,"Others"
"Kentucky County",2007,2007-06-30,6,"County Employees Retirement System of Kentucky","Kentucky",8868182,7567871,0.0775,0.153,0.296186440677966,0.199807475029499,0.0623352574861433,0.175294450062395,0.177841602896186,1.264841,1.29689786675176,1.2958312748087,-0.0320568667517587,-0.0309902748087028,"Others"
"Kentucky County",2008,2008-06-30,6,"County Employees Retirement System of Kentucky","Kentucky",9707340,7076717,0.0775,-0.0421,-0.0663875008432053,-0.128307585942038,0.0739115509575228,-0.0421187418395939,-0.0552578278524032,1.2115911939,1.24227416030972,1.22422645329956,-0.0306829664097215,-0.0126352593995633,"Others"
"Kentucky County",2009,2009-06-30,6,"County Employees Retirement System of Kentucky","Kentucky",10491358,5651570,0.0775,-0.1721,-0.309187819233783,-0.264593012629409,0.0628225510059697,-0.160692726082406,-0.17528730485967,1.00307634942981,1.04264973894782,1.00963509776277,-0.0395733895180101,-0.00655874833296011,"Others"
"Kentucky County",2010,2010-06-30,6,"County Employees Retirement System of Kentucky","Kentucky",11131174,6327382,0.0775,0.1581,0.104253658693571,0.154428344031422,0.0915575179183359,0.120021272123889,0.125532159129926,1.16166272027466,1.16778988699598,1.13637677151828,-0.00612716672131519,0.0252859487563784,"Others"
"Kentucky County",2011,2011-06-30,6,"County Employees Retirement System of Kentucky","Kentucky",11777126,7345309,0.0775,0.1896,0.297294737378963,0.321496585278887,0.0372838117146355,0.215822672829211,0.231392383629627,1.38191397203874,1.41982542171037,1.39932570138124,-0.0379114496716331,-0.0174117293425011,"Others"
"Kentucky County",2012,2012-06-30,6,"County Employees Retirement System of Kentucky","Kentucky",12149560,7054572,0.0775,0.0014,-0.145651624498048,0.0373193239115945,0.0761032018434367,0.00589583985797134,0.0123602976092187,1.38384865159959,1.42819648502305,1.41662178350254,-0.0443478334234597,-0.0327731319029476,"Others"
"Kentucky County",2013,2013-06-30,6,"County Employees Retirement System of Kentucky","Kentucky",12503082,7629139,0.0775,0.1082,0.136325688103549,0.218076490033468,-0.00809060049995647,0.118604834925827,0.133876202487457,1.53358107570267,1.59758749337086,1.60627372823887,-0.0640064176681896,-0.0726926525361999,"Others"
"Kentucky County",2014,2014-06-30,6,"County Employees Retirement System of Kentucky","Kentucky",13061348,8615149,0.0775,0.1555,0.217518324183294,0.242753428973369,0.0429200595462607,0.166430192338378,0.177756397187221,1.77205293297443,1.86347428716996,1.8917991590671,-0.0914213541955233,-0.119746226092663,"Others"
"Kentucky County",2015,2015-06-30,6,"County Employees Retirement System of Kentucky","Kentucky",14353633,8519002,0.075,0.0201,-0.0525708095163429,0.0709366888584539,0.0176443926151029,0.0218423423645747,0.0302475003104892,1.80767119692722,1.90417693053791,1.94902135471836,-0.0965057336106852,-0.141350157791142,"Others"
